state,year,month,articles_all,articles_EPU_BBD,articles_EPU_Composite,articles_EPU_National,articles_EPU_State,ym,EPU_BBD,mean_frac_EPU_BBD,EPU_National,mean_frac_EPU_National,EPU_State,mean_frac_EPU_State,EPU_Composite,mean_frac_EPU_Composite
IL,2020,5,34667,160,266,103,224,2020.3334,696.72333,.005092219,448.51563,.0036390491,975.4126,.0053728269,1158.3025,.0074192677
IL,2020,6,31540,60,121,62,89,2020.4166,287.17468,.0030571944,296.74716,.0027036082,425.9758,.0032572506,579.13562,.0048816367
IL,2020,7,31214,89,178,103,119,2020.5,430.42468,.003652608,498.13196,.0031803725,575.51166,.0031503011,860.84937,.0054160939
IL,2020,8,32062,75,197,121,156,2020.5834,353.12402,.0030321879,569.70673,.0027565267,734.49792,.0027175667,927.53906,.004380797
IL,2020,9,33089,84,122,78,62,2020.6666,383.2236,.0027870263,355.85049,.0023605323,282.85553,.0021445279,556.58667,.0037984801
IL,2020,10,35501,53,92,53,51,2020.75,225.36781,.002829381,225.36781,.0024101487,216.86337,.0022620463,391.2045,.0037498465
IL,2020,11,32722,55,95,55,58,2020.8334,253.73445,.0030620773,253.73445,.0024954921,267.57452,.0022202877,438.26862,.0038128574
IL,2020,12,31914,61,100,37,79,2020.9166,288.53946,.0026494709,175.01573,.0023033987,373.68222,.0019263005,473.01547,.003381334
IL,2021,1,31167,63,96,31,71,2021,305.14212,.0026355239,150.14929,.0019913465,343.89029,.0022435985,464.97845,.0034429447
IL,2021,2,29166,48,78,32,59,2021.0834,248.43968,.0021769435,165.62646,.0015028757,305.37378,.0018635233,403.71448,.0027799183
IL,2021,3,34946,162,547,43,57,2021.1666,699.80035,.0018906179,185.74948,.0013515572,246.22604,.0017413716,2362.906,.0027359838
IL,2021,4,33499,36,73,23,63,2021.25,162.22855,.0015766185,103.64601,.0011000034,283.89996,.0013459919,328.96344,.0019509488
IL,2021,5,29129,53,63,33,38,2021.3334,274.66727,.0016261508,171.01924,.0011839514,196.93124,.0013532029,326.49127,.0020138915
IL,2021,6,27516,19,37,13,25,2021.4166,104.23772,.0014675733,71.320549,.0010521703,137.15489,.0010911393,202.98924,.0017533178
IN,1991,1,5231,11,12,6,8,1991,369.05539,.0026351439,201.30296,.0020730132,268.40393,.0010291957,402.60593,.0028475639
IN,1991,2,5151,4,5,1,4,1991.0834,136.28625,.0016175739,34.071564,.001244921,136.28625,.00087791093,170.35782,.0018823621
IN,1991,3,5953,9,9,1,8,1991.1666,265.33237,.0011877454,29.481375,.00099964824,235.851,.00071917591,265.33237,.0015779198
IN,1991,4,5865,2,3,1,2,1991.25,59.847443,.0010531603,29.923721,.00088189548,59.847443,.00057461916,89.771164,.0012864338
IN,1991,5,5680,1,2,1,2,1991.3334,30.898348,.00085153832,30.898348,.00067575788,61.796696,.00065110135,61.796696,.0011297059
IN,1991,6,6066,3,4,2,3,1991.4166,86.796547,.00085637503,57.864365,.00059214345,86.796547,.00061616319,115.72873,.0010667901
IN,1991,7,6892,5,8,6,6,1991.5,127.32343,.001052976,152.78812,.00092169771,152.78812,.00059717742,203.7175,.0012921274
IN,1991,8,7291,4,5,3,2,1991.5834,96.284523,.0010819869,72.213394,.00088166771,48.142262,.00050852442,120.35566,.0012488334
IN,1991,9,6931,7,7,4,3,1991.6666,177.2498,.0011431605,101.2856,.0010499838,75.964203,.00063765398,177.2498,.0014098755
IN,1991,10,7927,6,10,7,5,1991.75,132.83913,.001099152,154.97897,.00097909966,110.69926,.00056097808,221.39853,.0013141128
IN,1991,11,7628,8,7,6,1,1991.8334,184.06148,.0017294771,138.04611,.0014537001,23.007685,.00084129552,161.05379,.0019750868
IN,1991,12,6750,8,11,8,3,1991.9166,208.0031,.0017888681,208.0031,.0014138642,78.001167,.00089916552,286.00427,.0020267493
IN,1992,1,7243,12,14,11,6,1992,290.76785,.0016965258,266.5372,.0012427398,145.38393,.00088148209,339.22916,.0019013959
IN,1992,2,7865,5,4,3,1,1992.0834,111.57191,.001523176,66.943153,.0012877453,22.314383,.00062100188,89.25753,.0017482756
IN,1992,3,9086,12,11,9,4,1992.1666,231.78864,.0012255402,173.84148,.00097938336,77.262878,.00077928958,212.47292,.001437119
IN,1992,4,9892,8,7,7,1,1992.25,141.935,.0010539904,124.19312,.0008592385,17.741875,.00062035088,124.19312,.0012152477
IN,1992,5,10046,4,5,4,3,1992.3334,69.879601,.00090954156,69.879601,.00061311759,52.409702,.00057607656,87.349503,.00095044938
IN,1992,6,9189,8,14,7,8,1992.4166,152.79367,.0011660709,133.69446,.00096051459,152.79367,.0006980825,267.38892,.0014356638
IN,1992,7,7762,7,9,8,3,1992.5,158.27344,.0013200389,180.88393,.0012322509,67.831467,.00063978543,203.49442,.0015858675
IN,1992,8,8625,4,6,4,3,1992.5834,81.392517,.0014519981,81.392517,.001378628,61.044388,.00065854681,122.08878,.0016825487
IN,1992,9,8355,10,10,9,3,1992.6666,210.05699,.0014577804,189.05128,.0013308472,63.017097,.0010913272,210.05699,.0019630278
IN,1992,10,8126,6,9,5,5,1992.75,129.58598,.0017056197,107.98832,.0015417325,107.98832,.00090921903,194.379,.002065897
IN,1992,11,7266,11,15,11,10,1992.8334,265.69348,.0013848873,265.69348,.0014151287,241.53954,.00085027609,362.3093,.0017631964
IN,1992,12,8562,2,6,6,2,1992.9166,40.995708,.00094010081,122.98711,.00079091231,40.995708,.00054000213,122.98711,.0011531537
IN,1993,1,9352,5,6,0,6,1993,93.831596,.0011404681,0,.00083006226,112.59792,.00059251435,112.59792,.0012666181
IN,1993,2,7900,3,6,4,6,1993.0834,66.646568,.0012342877,88.862091,.00092332502,133.29314,.00051291205,133.29314,.0012675298
IN,1993,3,8331,5,6,3,5,1993.1666,105.33107,.0014154038,63.198639,.0010159595,105.33107,.00079720368,126.39728,.0014642822
IN,1993,4,7556,9,9,8,3,1993.25,209.0423,.0011537422,185.81538,.0010110803,69.680763,.00062655221,209.0423,.0012971807
IN,1993,5,8715,5,4,4,1,1993.3334,100.68997,.001384825,80.551979,.0010611225,20.137995,.00049857341,80.551979,.0014001384
IN,1993,6,7327,4,8,3,5,1993.4166,95.811455,.0012567338,71.858589,.00093858654,119.76431,.0004790324,191.62291,.0012993916
IN,1993,7,11248,16,15,10,5,1993.5,249.6481,.0011783903,156.03008,.00093623693,78.015038,.00051366852,234.0451,.001219256
IN,1993,8,9858,6,6,5,2,1993.5834,106.81839,.0014508042,89.015335,.0011626419,35.606133,.00042396906,106.81839,.0014215321
IN,1993,9,8979,10,10,10,1,1993.6666,195.45898,.0011574024,195.45898,.0011422549,19.545898,.000448151,195.45898,.0013677392
IN,1993,10,9209,4,6,2,4,1993.75,76.230919,.00083874969,38.115459,.0007559337,76.230919,.00044079201,114.34637,.00099405413
IN,1993,11,8255,4,4,2,3,1993.8334,85.040642,.0010320338,42.520321,.00097660348,63.780483,.00046064093,85.040642,.0011957814
IN,1993,12,7364,6,7,2,5,1993.9166,142.99507,.00094817451,47.665028,.00071673805,119.16256,.00048234925,166.82759,.00095736241
IN,1994,1,5516,2,4,2,2,1994,63.634018,.00096281007,63.634018,.00076270924,63.634018,.00052518857,127.26804,.0011595123
IN,1994,2,4933,2,3,3,2,1994.0834,71.154518,.00082696916,106.73178,.00071366422,71.154518,.00041053051,106.73178,.00094296725
IN,1994,3,5529,2,3,3,2,1994.1666,63.484398,.00082222826,95.226601,.00074883254,63.484398,.00043932814,95.226601,.0010342324
IN,1994,4,7641,2,4,1,3,1994.25,45.937084,.00099631411,22.968542,.0008603984,68.905624,.00048135416,91.874168,.0011527088
IN,1994,5,7995,3,4,3,2,1994.3334,65.854645,.0011909286,65.854645,.0010480514,43.903095,.0004394287,87.80619,.0013107898
IN,1994,6,7505,1,2,1,1,1994.4166,23.384762,.00082762731,23.384762,.00075586612,23.384762,.00040942593,46.769524,.00097596983
IN,1994,7,7565,4,6,5,3,1994.5,92.797157,.00088695349,115.99645,.00086039776,69.59787,.00036193151,139.19574,.0010158583
IN,1994,8,7802,1,5,5,1,1994.5834,22.494568,.00084238162,112.47285,.00078641361,22.494568,.00041478168,112.47285,.0010357876
IN,1994,9,7996,3,3,2,1,1994.6666,65.846405,.00084059749,43.897606,.00071099726,21.948803,.00045574032,65.846405,.00099242851
IN,1994,10,8067,1,2,1,2,1994.75,21.755623,.00081970735,21.755623,.00071944104,43.511246,.00049262366,43.511246,.00098880311
IN,1994,11,8305,3,5,1,5,1994.8334,63.396496,.0010662832,21.132164,.0010201865,105.66082,.00048328788,105.66082,.001286465
IN,1994,12,9211,7,8,7,3,1994.9166,133.37514,.00085523369,133.37514,.0007344113,57.16077,.00051755056,152.42873,.0010255993
IN,1995,1,9291,8,7,6,3,1995,151.11624,.0011704899,113.33717,.0010269395,56.668587,.00054266793,132.2267,.0013572243
IN,1995,2,8848,12,11,10,4,1995.0834,238.02345,.0012427,198.35287,.0010726608,79.341148,.00065989268,218.18816,.0014098691
IN,1995,3,10058,8,8,7,2,1995.1666,139.59245,.00088269508,122.1434,.00073109829,34.898113,.00045621581,139.59245,.0010008449
IN,1995,4,9320,4,6,4,2,1995.25,75.323013,.00072829874,75.323013,.00068149081,37.661507,.00041849873,112.98453,.00094050739
IN,1995,5,8744,3,2,2,2,1995.3334,60.213615,.00072612549,40.14241,.00055824086,40.14241,.00047507894,40.14241,.00085730921
IN,1995,6,8730,3,4,3,1,1995.4166,60.310177,.00094459159,60.310177,.00075373368,20.103394,.00047218573,80.413574,.0010719508
IN,1995,7,8530,9,8,7,2,1995.5,185.17276,.00089161983,144.02325,.00077375723,41.149502,.00038128087,164.59801,.0009486347
IN,1995,8,8896,9,8,7,2,1995.5834,177.55435,.00050637225,138.09784,.00047242336,39.456524,.00035753517,157.8261,.00066484982
IN,1995,9,7715,9,2,1,2,1995.6666,204.73412,.00067833305,22.748234,.00049019867,45.496468,.00038392286,45.496468,.00072849105
IN,1995,10,8940,4,8,4,5,1995.75,78.524666,.00082036742,78.524666,.0006937554,98.15583,.0005516262,157.04933,.0010563508
IN,1995,11,9136,4,4,4,1,1995.8334,76.840027,.00085158268,76.840027,.00078519934,19.210007,.00043239936,76.840027,.0010421489
IN,1995,12,8981,8,9,8,4,1995.9166,156.33237,.0011784101,156.33237,.0010676307,78.166183,.00048370319,175.8739,.0013391323
IN,1996,1,9859,12,16,12,8,1996,213.61513,.0011968635,213.61513,.00096247823,142.41008,.00069422938,284.82016,.0014381623
IN,1996,2,9820,5,7,5,3,1996.0834,89.359795,.00090525142,89.359795,.00075546268,53.615871,.00054266152,125.10371,.0011108703
IN,1996,3,9836,4,8,5,5,1996.1666,71.371536,.00086894562,89.214424,.00070270716,89.214424,.00051263568,142.74307,.0010365155
IN,1996,4,8747,4,4,3,1,1996.25,80.257286,.00062679907,60.192963,.00059196382,20.064322,.00035916848,80.257286,.00079065142
IN,1996,5,8598,3,4,2,2,1996.3334,61.236084,.00074179564,40.824059,.00063150388,40.824059,.00039480467,81.648117,.00088443357
IN,1996,6,7642,5,8,6,3,1996.4166,114.82767,.00069141627,137.79321,.00064912852,68.896606,.00045936345,183.72429,.00091449363
IN,1996,7,7588,3,3,3,3,1996.5,69.386909,.00069102505,69.386909,.00064715504,69.386909,.00040341043,69.386909,.00084204291
IN,1996,8,8120,11,14,9,9,1996.5834,237.74986,.00068015908,194.5226,.00055552908,194.5226,.00041968576,302.59073,.00082377723
IN,1996,9,8746,5,6,4,2,1996.6666,100.33308,.00072095421,80.266464,.00067698938,40.133232,.00035669853,120.3997,.00086290279
IN,1996,10,9829,3,3,2,1,1996.75,53.56678,.00073415559,35.711185,.00063837128,17.855593,.0004768614,53.56678,.00090587366
IN,1996,11,8884,5,4,4,1,1996.8334,98.774544,.00065590069,79.019638,.00060627557,19.75491,.00049944094,79.019638,.00086607161
IN,1996,12,7704,7,11,6,7,1996.9166,159.465,.00070965418,136.68428,.00061112479,159.465,.00047714202,250.58786,.00088822917
IN,1997,1,8748,4,5,4,3,1997,80.248116,.00073676283,80.248116,.00054190395,60.186085,.00042971628,100.31014,.00086693349
IN,1997,2,8799,5,6,5,4,1997.0834,99.728737,.0007466824,99.728737,.00055534282,79.78299,.00046435185,119.67448,.00087741949
IN,1997,3,9006,7,7,7,2,1997.1666,136.4111,.00069037778,136.4111,.00056956772,38.974598,.00040938216,136.4111,.0008174408
IN,1997,4,9455,1,3,2,2,1997.25,18.561886,.00060588954,37.123772,.00048684145,37.123772,.00043552165,55.685654,.00078817329
IN,1997,5,8635,3,3,3,1,1997.3334,60.973698,.00074547791,60.973698,.00056815299,20.324566,.00039832946,60.973698,.00082354184
IN,1997,6,9629,3,3,3,1,1997.4166,54.679394,.00088777393,54.679394,.00065432925,18.226463,.00053224876,54.679394,.00098151853
IN,1997,7,9803,3,3,3,1,1997.5,53.708851,.00066362455,53.708851,.00050051062,17.90295,.00049265323,53.708851,.00078872975
IN,1997,8,10122,3,3,3,1,1997.5834,52.01619,.00071024901,52.01619,.00062754116,17.33873,.00045974745,52.01619,.00092143117
IN,1997,9,9966,3,4,1,4,1997.6666,52.83041,.00057789002,17.610136,.00051444746,70.440544,.00043539377,70.440544,.00078781985
IN,1997,10,11239,9,10,8,2,1997.75,140.53952,.00073872111,124.92401,.0006762087,31.231003,.00038852001,156.15501,.00090271008
IN,1997,11,11393,8,6,5,1,1997.8334,123.2354,.00077388925,77.022125,.00074112217,15.404426,.00039029022,92.426552,.00096456642
IN,1997,12,11459,5,6,6,1,1997.9166,76.578506,.00072185375,91.894211,.00065815396,15.315701,.00042169148,91.894211,.00089469983
IN,1998,1,10456,8,9,7,4,1998,134.27898,.001105175,117.49411,.00099084398,67.139488,.00041719605,151.06384,.0012400444
IN,1998,2,10302,8,10,9,2,1998.0834,136.28625,.00098338199,153.32204,.00089880737,34.071564,.00038208169,170.35782,.0011384683
IN,1998,3,11288,9,11,9,4,1998.1666,139.92944,.00074277591,139.92944,.00060611719,62.190865,.00041983702,171.02487,.00084494974
IN,1998,4,11736,7,11,8,3,1998.25,104.67948,.000745525,119.63369,.00067423558,44.862633,.00039084433,164.49632,.00090914639
IN,1998,5,12482,4,8,5,3,1998.3334,56.241825,.00077057938,70.302284,.00064029021,42.18137,.00040667236,112.48365,.00087991444
IN,1998,6,11499,7,7,6,2,1998.4166,106.83698,.00076605118,91.574554,.00058657606,30.524851,.00036194077,106.83698,.00083988218
IN,1998,7,11938,5,9,5,5,1998.5,73.505875,.00069144898,73.505875,.00059058104,73.505875,.00033810883,132.31058,.00083183072
IN,1998,8,11907,19,17,16,3,1998.5834,280.04953,.0010850981,235.83119,.00088950631,44.218349,.00037721422,250.57063,.0011349858
IN,1998,9,11652,9,9,6,4,1998.6666,135.55815,.0014726163,90.372108,.0013609275,60.248066,.0005962096,135.55815,.00169746
IN,1998,10,12299,9,12,10,3,1998.75,128.42699,.0011672709,142.69666,.00096694869,42.808998,.00057252764,171.23599,.0013121443
IN,1998,11,11865,13,16,12,5,1998.8334,192.29111,.00092648726,177.4995,.00086553313,73.958122,.00050377316,236.66599,.0011651741
IN,1998,12,11627,10,13,10,5,1998.9166,150.94403,.00095456885,150.94403,.00085880281,75.472015,.00048839342,196.22723,.0011123976
IN,1999,1,12146,9,14,10,6,1999,130.04475,.00097891793,144.49417,.00074516714,86.696503,.00058822078,202.29185,.0011437682
IN,1999,2,10337,6,11,5,7,1999.0834,101.86861,.00071688322,84.890503,.00049583684,118.8467,.0004452068,186.75909,.00083277759
IN,1999,3,11653,4,5,4,2,1999.1666,60.242897,.00067623321,60.242897,.00047180546,30.121449,.00042472754,75.303619,.00078970671
IN,1999,4,12126,3,9,5,4,1999.25,43.419746,.00062032393,72.366249,.00045281189,57.892998,.00041852225,130.25925,.0007356545
IN,1999,5,13087,4,8,5,4,1999.3334,53.641819,.00054439768,67.052277,.00048226272,53.641819,.0003824837,107.28364,.00075671938
IN,1999,6,11942,5,4,4,1,1999.4166,73.481247,.00056354387,58.785,.00049472105,14.69625,.00035956744,58.785,.0007364559
IN,1999,7,11841,6,8,5,4,1999.5,88.929634,.00078370556,74.108025,.0006815017,59.286419,.00040026315,118.57284,.0010118173
IN,1999,8,12507,3,5,4,2,1999.5834,42.097057,.00065352087,56.129406,.00053180102,28.064703,.00040974413,70.161758,.00081501983
IN,1999,9,12843,7,9,7,5,1999.6666,95.656647,.00056184264,95.656647,.00052563637,68.32618,.00042120303,122.98711,.00077766151
IN,1999,10,13994,8,11,6,7,1999.75,100.33021,.00059614441,75.247658,.00055988238,87.78894,.00039681356,137.95404,.0007958663
IN,1999,11,12401,5,7,5,5,1999.8334,70.761482,.00057110604,70.761482,.00055665191,70.761482,.00039097757,99.066071,.00078866532
IN,1999,12,12244,6,6,5,2,1999.9166,86.002586,.00074179156,71.668823,.00063155161,28.66753,.00039790894,86.002586,.00088534248
IN,2000,1,9965,4,4,2,3,2000,70.447617,.00070553576,35.223808,.00053594174,52.835712,.00056916394,70.447617,.00089133414
IN,2000,2,10364,1,4,2,3,2000.0834,16.933868,.00064390886,33.867737,.00050240254,50.801609,.00045090393,67.735474,.00079851376
IN,2000,3,10907,6,6,2,4,2000.1666,96.544945,.00071876601,32.181648,.00057000102,64.363297,.0004601221,96.544945,.00087816705
IN,2000,4,10389,3,4,4,1,2000.25,50.679359,.00071137375,67.572479,.0006883617,16.89312,.00040046481,67.572479,.00092128065
IN,2000,5,10760,6,7,4,3,2000.3334,97.863922,.00081572519,65.242607,.00069522986,48.931961,.00046278033,114.17457,.00099344458
IN,2000,6,10085,6,9,8,2,2000.4166,104.41405,.00069315877,139.21873,.00067208678,34.804684,.00043494644,156.62108,.00090111652
IN,2000,7,8573,4,3,3,2,2000.5,81.886208,.00066136924,61.414658,.00054795411,40.943104,.00042409211,61.414658,.0007799624
IN,2000,8,10520,5,6,5,3,2000.5834,83.413795,.00059666007,83.413795,.00057868392,50.048275,.00035282061,100.09655,.00074605591
IN,2000,9,11906,5,10,3,7,2000.6666,73.70343,.00069490733,44.222065,.00067475217,103.18481,.00047202827,147.40686,.00093671965
IN,2000,10,14936,8,8,6,2,2000.75,94.002472,.00070106005,70.501854,.00069823588,23.500618,.00049887254,94.002472,.0010035312
IN,2000,11,13576,20,33,28,7,2000.8334,258.54834,.0012904898,361.96771,.0015785496,90.491928,.00055816537,426.60477,.0018618915
IN,2000,12,13784,29,30,23,16,2000.9166,369.23798,.0012495897,292.8439,.0012985088,203.7175,.00072182663,381.97028,.0016757281
IN,2001,1,14834,13,19,13,11,2001,153.80438,.0011774704,153.80438,.0010000349,130.14217,.00079565914,224.791,.0014970865
IN,2001,2,13656,12,13,9,6,2001.0834,154.22023,.0013509146,115.66517,.00097765832,77.110115,.00073110627,167.07191,.001478908
IN,2001,3,15353,18,20,14,7,2001.1666,205.76089,.0013163952,160.03625,.0010714021,80.018127,.0005580273,228.62323,.0014658255
IN,2001,4,14039,7,11,8,3,2001.25,87.507538,.0011432049,100.00862,.00098596758,37.503231,.00057633274,137.51184,.001433088
IN,2001,5,14858,13,16,12,4,2001.3334,153.55594,.00096615078,141.74394,.00069652539,47.247978,.00056363276,188.99191,.0010893921
IN,2001,6,14197,17,19,14,6,2001.4166,210.15318,.00072440994,173.06731,.00062374119,74.171707,.00045279512,234.87708,.00095439272
IN,2001,7,13978,11,11,8,3,2001.5,138.11195,.0010347917,100.44505,.00081043172,37.666897,.00049308734,138.11195,.0011503702
IN,2001,8,15019,14,15,12,5,2001.5834,163.59523,.00091226288,140.22447,.0007322536,58.426865,.00053980201,175.28061,.0010901605
IN,2001,9,15088,33,40,33,13,2001.6666,383.85385,.0022523012,383.85385,.0021587608,151.21513,.0010561444,465.27737,.0029164159
IN,2001,10,16561,29,36,29,10,2001.75,307.323,.0023634634,307.323,.0019686311,105.97345,.0013486809,381.50443,.0030450397
IN,2001,11,15840,16,20,14,11,2001.8334,177.27539,.0017572577,155.11595,.0014603114,121.87682,.0011740935,221.59422,.0023571653
IN,2001,12,15234,14,18,9,11,2001.9166,161.28638,.0013762037,103.6841,.0010727339,126.72501,.00093680288,207.36821,.0017167956
IN,2002,1,15896,11,17,11,9,2002,121.44746,.0014547592,121.44746,.0010454446,99.366104,.00092019385,187.69153,.0017328939
IN,2002,2,15111,10,15,7,11,2002.0834,116.1423,.00099578907,81.299606,.00075109344,127.75652,.00060085964,174.21344,.0011614722
IN,2002,3,16346,14,14,5,9,2002.1666,150.31424,.00099797104,53.683662,.00072672957,96.630592,.00068950199,150.31424,.0012403011
IN,2002,4,16290,13,17,9,10,2002.25,140.05734,.00083522621,96.962769,.00065153639,107.73641,.00066469138,183.1519,.001137099
IN,2002,5,15509,7,7,4,5,2002.3334,79.213249,.00099335716,45.264717,.00075209094,56.580898,.00066360098,79.213249,.0012610657
IN,2002,6,16410,12,15,7,11,2002.4166,128.3383,.00089527137,74.864006,.00074077625,117.64344,.00064922142,160.42288,.0012043251
IN,2002,7,16489,14,19,12,8,2002.5,149.01065,.0014301473,127.72343,.0011915631,85.148949,.00071285898,202.22876,.0017103769
IN,2002,8,17230,13,19,14,5,2002.5834,132.41637,.0011573969,142.60225,.0010888104,50.929375,.00058686751,193.53163,.001482917
IN,2002,9,17287,17,19,13,6,2002.6666,172.58891,.0015776894,131.97977,.0013661195,60.913734,.00071552396,192.89349,.0018303316
IN,2002,10,16688,11,15,9,6,2002.75,115.68366,.0012935156,94.650269,.001019301,63.100174,.00084240234,157.75044,.001607127
IN,2002,11,18084,21,30,17,14,2002.8334,203.80199,.0014062665,164.98256,.0012811261,135.868,.00077996159,291.14569,.0017990664
